S.No,id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term(Months),last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,Debt,Above Avg Income,Below Avg DTI,bad_loan
13772,5768168,B,120000,0,11,MORTGAGE,13.71,Other,36,1,0,37.6,0,0.941603607,16452,0,0,0
13773,5768284,A,67000,1,1,RENT,19.01,debt_consolidation,36,1,0,30.3,0,0.696981292,12736.7,1,1,0
13774,5758169,B,72000,0,7,MORTGAGE,27.07,debt_consolidation,60,0,0,46.5,0,0.09158376,19490.4,0,1,0
13775,5778140,C,49000,0,11,OTHER,9.11,debt_consolidation,60,0,0,48.6,0,0.753008553,4463.9,1,0,0
13776,5715169,D,42000,0,4,RENT,28.43,debt_consolidation,36,1,0,75.3,0,0.311188,11940.6,1,1,1
13777,5525143,C,40000,0,3,RENT,22.71,debt_consolidation,36,0,0,85.9,0,0.774661407,9084,1,1,1
13778,5758147,B,70000,0,5,MORTGAGE,18.46,credit_card,36,1,0,77,0,0.378669741,12922,0,1,0
13779,5757937,B,110000,0,5,MORTGAGE,12.93,debt_consolidation,36,0,0,36.1,0,0.838074622,14223,0,0,0
13780,4114789,C,92000,0,10,MORTGAGE,19.02,credit_card,36,0,0,59.4,0,0.710385259,17498.4,0,1,0
13781,5776970,B,100000,1,1,RENT,14.41,debt_consolidation,36,0,0,73.7,0,0.699603903,14410,0,0,0
13782,5696413,C,58979,0,11,OWN,14.43,credit_card,60,0,0,41.6,0,0.733691247,8510.6697,1,0,1
13783,5768157,C,46000,0,11,MORTGAGE,29.84,credit_card,36,1,0,93.3,0,0.02155443,13726.4,1,1,0
13784,5758106,B,72500,0,7,MORTGAGE,26.3,credit_card,36,1,0,80.7,0,0.480576255,19067.5,0,1,0
13785,5767981,F and Below,49000,0,9,OWN,32.91,debt_consolidation,60,0,0,77.9,0,0.56929923,16125.9,1,1,1
13786,5768211,D,60000,0,9,MORTGAGE,21.34,credit_card,36,1,0,78.4,0,0.165773331,12804,1,1,1
13787,5758091,C,44000,0,6,RENT,26.76,credit_card,36,0,0,28.3,0,0.377761622,11774.4,1,1,0
13788,5788271,B,47000,1,0,OWN,21.42,debt_consolidation,36,0,0,55.4,0,0.370355047,10067.4,1,1,0
13789,5778266,D,75000,0,3,MORTGAGE,12.11,debt_consolidation,36,0,0,50.1,0,0.482924373,9082.5,0,0,0
13790,5796000,C,73000,0,6,MORTGAGE,11.34,debt_consolidation,36,0,0,54.4,0,0.545442956,8278.2,0,0,0
13791,5788076,B,100000,0,6,OTHER,19.93,credit_card,36,0,0,48.2,0,0.253665032,19930,0,1,0
13792,5788105,B,97708,1,0,MORTGAGE,17.72,debt_consolidation,60,0,0,36.8,0,0.434153836,17313.8576,0,1,1
13793,5788197,B,80000,0,4,RENT,12.64,debt_consolidation,36,1,0,67.5,0,0.158311618,10112,0,0,0
13794,5788082,D,60000,1,1,RENT,6.51,Other,36,1,0,87.8,0,0.563590465,3906,1,0,0
13795,5778214,D,50000,0,4,RENT,3.65,Other,36,1,0,42.6,0,0.599823526,1825,1,0,1
13797,5795870,E,49000,1,0,RENT,20.69,debt_consolidation,60,1,0,88,0,0.866607957,10138.1,1,1,1
13798,5787930,A,95000,0,4,OTHER,21.16,credit_card,36,0,0,83.3,0,0.003123133,20102,0,1,0
13799,5795952,B,125000,0,10,RENT,8.46,debt_consolidation,36,1,0,75.8,0,0.053563431,10575,0,0,0
13800,5788124,B,120000,0,9,MORTGAGE,20.62,debt_consolidation,36,1,1,57,0,0.810414283,24744,0,1,0
13801,5795973,E,141250,1,1,MORTGAGE,11.66,credit_card,60,1,0,71.4,0,0.495163382,16469.75,0,0,0
13802,5787973,D,85000,0,3,MORTGAGE,10.28,credit_card,36,1,0,46.7,0,0.621936111,8738,0,0,1
13803,5778401,B,56000,0,4,MORTGAGE,16.91,credit_card,36,0,0,69.7,0,0.001031662,9469.6,1,1,0
13804,5795821,B,32000,0,8,MORTGAGE,2.7,credit_card,36,1,0,19.3,0,0.113108737,864,1,0,0
13805,5788307,B,62000,0,9,RENT,14.03,credit_card,36,1,0,42.4,0,0.079613539,8698.6,1,0,1
13806,5795907,E,55000,0,3,RENT,12.47,Other,36,0,0,73.5,0,0.166411934,6858.5,1,0,0
13807,5608678,F and Below,60000,0,11,RENT,18.57,debt_consolidation,60,0,0,72.7,0,0.958309805,11142,1,1,1
13808,5644938,A,60000,0,7,MORTGAGE,13.44,credit_card,36,1,0,59.3,0,0.137941031,8064,1,0,0
13809,5696421,A,120000,0,5,MORTGAGE,4.67,debt_consolidation,36,0,0,30.9,0,0.181780239,5604,0,0,0
13810,5646197,A,52000,0,5,RENT,14.49,debt_consolidation,36,0,0,4.6,0,0.390124587,7534.8,1,0,0
13811,5758380,B,52000,0,9,RENT,21.88,credit_card,36,0,0,78,0,0.956730753,11377.6,1,1,0
13813,5758282,D,32198,0,2,RENT,11.44,debt_consolidation,36,1,0,91.6,0,0.647908649,3683.4512,1,0,0
13814,5524680,D,46000,0,11,RENT,23.9,credit_card,36,1,0,68.8,0,0.563357924,10994,1,1,1
13815,5758161,F and Below,60000,0,3,RENT,31.86,debt_consolidation,60,1,0,73.2,0,0.051956041,19116,1,1,1
13816,5264709,B,38400,0,11,RENT,12.59,Other,36,1,0,69.9,0,0.427754113,4834.56,1,0,1
13817,5758306,E,25000,0,8,RENT,7.97,credit_card,36,1,0,65.4,31.12,0.360741749,1992.5,1,0,1
13818,5375380,C,38000,0,11,OWN,28.2,debt_consolidation,36,1,0,51.8,0,0.083865619,10716,1,1,0
13819,5766852,D,120000,0,11,RENT,8.4,debt_consolidation,60,0,0,31.8,0,0.406333314,10080,0,0,1
13820,5758353,C,135000,0,3,RENT,6.29,debt_consolidation,36,1,0,59.2,0,0.37734184,8491.5,0,0,0
13821,5758296,C,50000,0,7,RENT,16.78,debt_consolidation,36,0,0,79.9,0,0.06201484,8390,1,1,0
13822,5768534,C,115000,0,2,MORTGAGE,4.55,Other,36,1,0,26.7,0,0.832387493,5232.5,0,0,0
13824,5796016,B,65000,0,11,RENT,20.72,credit_card,36,1,0,90.9,0,0.815867766,13468,1,1,0
13825,5788579,D,60000,0,11,RENT,29.36,debt_consolidation,36,1,0,63.9,0,0.252703819,17616,1,1,1
13826,5787684,B,70800,0,3,RENT,13.65,debt_consolidation,36,1,0,41.1,0,0.044959711,9664.2,0,0,0
13827,5778650,A,107000,0,11,MORTGAGE,10.22,credit_card,36,1,0,45.2,0,0.152214463,10935.4,0,0,0
13828,5795927,C,27768,0,11,OWN,13.7,Other,36,1,0,0.5,0,0.0652647,3804.216,1,0,1
13829,5796253,F and Below,78000,0,3,MORTGAGE,22.05,debt_consolidation,60,1,0,53.3,0,0.767924488,17199,0,1,0
13830,5788472,D,70000,0,11,MORTGAGE,16.95,debt_consolidation,36,1,0,80.8,0,0.580020576,11865,0,1,0
13831,5787100,B,50000,0,8,MORTGAGE,30.76,debt_consolidation,36,0,0,70.3,0,0.116179171,15380,1,1,0
13832,5776881,E,101000,1,1,RENT,0.9,Other,60,0,0,12.6,0,0.329588959,909,0,0,0
13834,5778695,A,96500,0,11,OTHER,11.09,debt_consolidation,36,1,0,39.9,0,0.085204438,10701.85,0,0,0
13835,5778739,C,39140,1,1,RENT,8.86,debt_consolidation,36,1,0,63.5,0,0.002525976,3467.804,1,0,0
13836,5768605,C,40352,0,7,RENT,23.64,debt_consolidation,60,0,0,26.8,0,0.660739376,9539.2128,1,1,0
13837,5788586,B,45000,0,3,MORTGAGE,14.27,credit_card,36,1,0,65.8,0,0.84049123,6421.5,1,0,0
13838,5796170,E,70000,0,2,OTHER,29.71,debt_consolidation,60,0,0,71.4,0,0.924008703,20797,0,1,0
13839,5778630,B,72000,0,7,MORTGAGE,6.21,Other,36,0,0,82.7,0,0.839216799,4471.2,0,0,0
13840,5786504,B,44000,0,2,MORTGAGE,16.91,debt_consolidation,36,0,0,64,0,0.095900868,7440.4,1,1,1
13841,5796106,D,60000,0,11,OWN,16.08,Other,36,0,0,43.8,0,0.46208017,9648,1,0,1
13842,5778638,B,85000,0,11,MORTGAGE,10.19,debt_consolidation,36,0,0,14.7,0,0.187790148,8661.5,0,0,0
13843,5796086,A,63000,0,5,MORTGAGE,15.52,credit_card,36,1,0,66.1,0,0.78903998,9777.6,1,0,0
13844,5778648,E,72000,0,11,MORTGAGE,23.88,debt_consolidation,60,1,1,79.7,0,0.892473354,17193.6,0,1,0
13845,5788096,C,69000,0,2,RENT,11.43,Other,36,0,0,68.9,0,0.063077247,7886.7,1,0,0
13846,5778740,C,48000,0,11,OTHER,5.9,debt_consolidation,36,0,0,38.8,0,0.313410893,2832,1,0,0
13847,5788501,C,140000,0,11,MORTGAGE,13.37,debt_consolidation,60,0,0,61.7,0,0.045763188,18718,0,0,0
13848,3702464,B,31000,0,5,RENT,13.02,debt_consolidation,36,0,0,23.1,0,0.431851497,4036.2,1,0,0
13849,5765503,D,46812,0,11,RENT,15.66,debt_consolidation,36,0,0,60.2,0,0.276819275,7330.7592,1,0,0
13850,5768755,E,60000,0,11,RENT,30.24,debt_consolidation,60,0,0,44.1,0,0.046783495,18144,1,1,0
13851,5769018,B,82000,0,11,MORTGAGE,15.02,Other,36,1,0,24.3,0,0.170860854,12316.4,0,0,0
13852,5065468,A,53981,0,11,MORTGAGE,14.89,Other,60,1,0,20.3,0,0.299826619,8037.7709,1,0,0
13853,5778754,F and Below,55000,0,11,OTHER,16.08,debt_consolidation,60,1,0,56.6,0,0.863382459,8844,1,0,1
13855,5768737,C,75000,0,11,MORTGAGE,17.6,Other,36,1,1,69.3,0,0.710475667,13200,0,1,0
13856,5769000,C,68000,0,11,MORTGAGE,4.92,debt_consolidation,36,1,0,47.1,0,0.374827892,3345.6,1,0,0
13857,5705168,B,60000,0,5,MORTGAGE,12.38,debt_consolidation,36,1,0,24.3,0,0.06238033,7428,1,0,0
13858,5768865,C,55000,1,1,RENT,20.38,credit_card,36,1,0,96.2,0,0.255110809,11209,1,1,0
13859,5768999,B,48000,1,1,MORTGAGE,11.9,debt_consolidation,36,0,0,80.3,0,0.510672232,5712,1,0,0
13860,5758563,D,50000,0,11,MORTGAGE,18.94,credit_card,36,0,0,53.3,0,0.148789764,9470,1,1,0
13862,5758697,F and Below,69000,0,8,MORTGAGE,27.91,credit_card,60,0,0,96.2,0,0.500084596,19257.9,1,1,0
13863,5758544,D,80000,0,11,MORTGAGE,20,debt_consolidation,60,1,0,67.4,0,0.295324631,16000,0,1,0
13864,5754635,B,90000,0,4,RENT,6,credit_card,36,1,0,39.9,0,0.62758882,5400,0,0,0
13865,5768840,D,46000,0,8,RENT,30.68,debt_consolidation,36,0,0,57.4,0,0.451490825,14112.8,1,1,0
13866,5758600,F and Below,72000,0,7,MORTGAGE,30.07,debt_consolidation,60,0,0,67.2,0,0.347273641,21650.4,0,1,1
13867,5768863,C,55000,0,3,RENT,18.28,credit_card,60,1,0,77.9,0,0.204639015,10054,1,1,1
13869,5756898,D,104000,0,4,MORTGAGE,31.48,credit_card,60,1,0,91.8,0,0.661401352,32739.2,0,1,1
13870,5758539,E,65000,1,1,RENT,23.58,debt_consolidation,60,0,0,50.8,0,0.214122137,15327,1,1,0
13871,5778792,C,45000,0,5,RENT,12.8,debt_consolidation,60,1,0,36,0,0.669773341,5760,1,0,0
13872,5778797,C,71000,0,10,RENT,17.71,debt_consolidation,36,0,0,97.6,0,0.600488929,12574.1,0,1,0
13873,5778793,C,118481,0,11,MORTGAGE,8.57,debt_consolidation,60,1,0,65,0,0.572811761,10153.8217,0,0,0
13875,5768798,B,68000,0,6,RENT,2.54,debt_consolidation,36,0,0,80.5,0,0.872384168,1727.2,1,0,0
13876,5758701,C,109000,0,4,RENT,7.39,credit_card,36,0,0,42.4,0,0.037374789,8055.1,0,0,0
13877,5796166,B,65000,0,11,RENT,13.53,credit_card,36,0,0,92.5,0,0.846975482,8794.5,1,0,0
13878,5796591,C,78000,0,11,MORTGAGE,27.78,Other,60,0,0,98,0,0.209781463,21668.4,0,1,0
13879,5796339,B,112200,0,4,MORTGAGE,8.82,debt_consolidation,36,0,0,47.8,0,0.359719503,9896.04,0,0,0
13880,5796539,D,42000,0,7,RENT,8.91,Other,36,0,0,25.8,0,0.012434968,3742.2,1,0,0
13881,5796074,B,59000,0,6,MORTGAGE,26.24,debt_consolidation,60,1,0,55.7,0,0.690311788,15481.6,1,1,0
13882,5788744,C,105000,0,4,MORTGAGE,16.13,debt_consolidation,36,0,0,53.9,0,0.828427375,16936.5,0,0,0
13883,5778889,A,84000,0,11,RENT,24.66,debt_consolidation,36,1,1,29.4,0,0.236668574,20714.4,0,1,0
13884,5796464,D,75000,0,10,MORTGAGE,4.22,debt_consolidation,36,1,0,58.3,0,0.142695588,3165,0,0,1
13885,5788887,D,85000,1,1,MORTGAGE,18.44,debt_consolidation,60,0,0,54.8,0,0.549191115,15674,0,1,0
13886,5778845,D,130000,1,1,RENT,15.57,Other,36,0,0,70.8,0,0.986705408,20241,0,0,0
13888,5796446,A,42000,0,11,MORTGAGE,5.14,Other,36,1,0,27.9,0,0.74614556,2158.8,1,0,0
13889,5796434,D,25000,0,2,OWN,12.67,debt_consolidation,36,1,1,78.9,0,0.967289294,3167.5,1,0,0
13890,5796479,B,54000,0,11,OTHER,14.31,credit_card,36,1,0,68,0,0.704174079,7727.4,1,0,0
13891,5788721,B,54198,0,11,RENT,16.58,credit_card,36,1,0,54.2,0,0.647787386,8986.0284,1,0,0
13892,5796572,A,78000,0,7,MORTGAGE,7.97,Other,36,0,0,16.9,0,0.318064815,6216.6,0,0,0
13893,5788754,B,44100,0,11,MORTGAGE,21.63,debt_consolidation,36,1,0,80.1,0,0.823755097,9538.83,1,1,0
13894,5788711,B,75000,0,11,MORTGAGE,19.34,credit_card,36,1,0,75.9,0,0.418047073,14505,0,1,0
13895,5779015,B,56000,0,11,MORTGAGE,20.04,debt_consolidation,36,1,0,96.3,0,0.479765612,11222.4,1,1,0
13896,5796593,E,25000,0,5,RENT,5.9,debt_consolidation,36,1,0,95.3,0,0.940496733,1475,1,0,0
13897,5788690,C,87000,0,11,RENT,15.16,debt_consolidation,60,0,0,40.5,0,0.02365004,13189.2,0,0,0
13898,5788659,D,60000,0,4,RENT,25.72,debt_consolidation,36,0,0,79.8,0,0.023176799,15432,1,1,1
13899,5788875,C,120000,0,2,OTHER,14.61,debt_consolidation,36,1,0,84,0,0.992455292,17532,0,0,0
13900,5769044,D,85000,0,6,MORTGAGE,9.23,debt_consolidation,36,0,0,46.7,0,0.165074992,7845.5,0,0,0
13901,5759083,C,52000,1,0,MORTGAGE,12.6,debt_consolidation,36,1,1,56.7,0,0.878655986,6552,1,0,0
13902,5769220,F and Below,50136,0,6,MORTGAGE,16.71,debt_consolidation,60,0,0,35.5,0,0.221640735,8377.7256,1,0,1
13903,5758987,C,83000,0,11,MORTGAGE,24.5,debt_consolidation,36,1,0,59.2,0,0.13784967,20335,0,1,1
13904,5779171,C,90000,0,11,OTHER,8.68,debt_consolidation,36,1,0,12.6,0,0.633933379,7812,0,0,0
13905,5759017,A,50000,0,4,RENT,24,credit_card,36,1,0,57.9,0,0.265223547,12000,1,1,0
13906,5758985,E,96600,0,3,MORTGAGE,20.98,debt_consolidation,60,1,1,73,0,0.822438231,20266.68,0,1,0
13907,5779038,C,103000,0,11,MORTGAGE,18.71,debt_consolidation,36,0,0,80.9,0,0.200805566,19271.3,0,1,0
13908,5650782,C,85000,0,11,RENT,2.86,debt_consolidation,60,0,0,33.2,0,0.515484965,2431,0,0,0
13909,5734602,B,46000,0,4,MORTGAGE,14.11,debt_consolidation,60,0,0,35.3,0,0.436443501,6490.6,1,0,0
13910,5779160,B,54424,1,0,MORTGAGE,26.86,debt_consolidation,36,1,0,64.1,0,0.037586338,14618.2864,1,1,0
13911,5768977,C,36000,0,11,MORTGAGE,21.17,debt_consolidation,36,0,0,22.4,0,0.403997917,7621.2,1,1,0
13912,5684754,B,110000,0,10,MORTGAGE,23.77,Other,36,0,0,58.3,0,0.688332036,26147,0,1,1
13913,4375700,C,91000,0,11,MORTGAGE,21.14,debt_consolidation,36,0,0,98.4,0,0.115787287,19237.4,0,1,0
13914,5757959,C,85000,1,0,RENT,12.45,credit_card,60,0,0,39.6,0,0.634440887,10582.5,0,0,0
13915,5769252,A,124000,1,1,RENT,5.89,Other,36,1,0,30.6,0,0.419071051,7303.6,0,0,0
13916,5769151,B,40000,0,3,RENT,19.35,credit_card,36,1,0,29.6,0,0.359049297,7740,1,1,0
13917,5769187,C,107899,0,11,MORTGAGE,13.49,debt_consolidation,60,1,0,79.9,0,0.281238725,14555.5751,0,0,0
13918,5755169,D,37000,0,4,OTHER,34.9,debt_consolidation,60,0,0,64.5,0,0.248241475,12913,1,1,0
13920,5768874,A,40000,0,11,OWN,4.67,debt_consolidation,36,1,0,31.3,0,0.809662701,1868,1,0,0
13921,5779141,D,53080,0,11,RENT,21.43,credit_card,36,0,0,79.2,0,0.576262508,11375.044,1,1,1
13922,5758941,B,96000,0,7,MORTGAGE,15.39,credit_card,36,1,0,40.7,0,0.525315412,14774.4,0,0,0
13923,5779105,C,40000,0,4,MORTGAGE,12.84,Other,60,1,0,10.6,0,0.391924015,5136,1,0,1
13924,5779046,E,70000,0,11,RENT,27.07,debt_consolidation,60,1,0,49.2,0,0.832325844,18949,0,1,0
13925,5759031,C,50000,0,8,RENT,7.37,debt_consolidation,60,1,0,47.7,0,0.912477054,3685,1,0,1
13926,5759087,C,27000,1,1,MORTGAGE,6.66,debt_consolidation,36,1,0,92.3,0,0.206509252,1798.2,1,0,0
13927,5759001,F and Below,70000,0,5,MORTGAGE,22.61,Other,60,1,0,48,0,0.664921254,15827,0,1,1
13928,5754795,D,50000,0,11,RENT,20.09,debt_consolidation,36,1,0,76.5,0,0.51332919,10045,1,1,0
13929,5796707,C,52000,0,11,RENT,19.75,debt_consolidation,36,0,0,63.3,0,0.943105017,10270,1,1,0
13930,5789034,B,37800,0,3,MORTGAGE,26.95,debt_consolidation,36,0,0,9.4,0,0.506261728,10187.1,1,1,0
13931,5779276,E,35000,0,3,RENT,28.73,Other,36,1,0,71.4,0,0.304398787,10055.5,1,1,0
13932,5789150,B,62000,0,9,OTHER,8.67,Other,36,0,0,45.4,0,0.606222168,5375.4,1,0,0
13933,5788702,D,55000,1,1,RENT,16.04,debt_consolidation,36,1,0,76.3,0,0.15590621,8822,1,0,0
13934,5788322,B,87000,0,11,MORTGAGE,3.6,credit_card,36,0,0,52.7,0,0.348430792,3132,0,0,0
13935,5796675,B,170000,0,3,MORTGAGE,26.55,debt_consolidation,36,1,0,66.2,0,0.703011087,45135,0,1,0
13936,5789025,B,100000,0,11,RENT,19.69,debt_consolidation,36,1,0,81.9,0,0.95836546,19690,0,1,1
13937,5779272,B,30000,0,3,MORTGAGE,17.41,debt_consolidation,36,1,0,42.7,0,0.101444354,5223,1,1,1
13938,5796695,B,65699,0,2,MORTGAGE,14.1,credit_card,36,0,0,20,0,0.656466898,9263.559,1,0,0
13940,5788595,C,100000,0,11,MORTGAGE,17.93,Other,60,1,0,59,0,0.516079916,17930,0,1,0
13941,5796910,B,65000,0,3,MORTGAGE,24.72,credit_card,36,0,0,63.2,0,0.407089574,16068,1,1,1
13942,5779280,B,95000,0,7,MORTGAGE,18.25,Other,36,1,0,42.2,0,0.323453798,17337.5,0,1,0
13943,5796832,B,50000,0,8,RENT,16.56,debt_consolidation,36,1,0,27.7,0,0.186374064,8280,1,0,0
13944,5789058,B,77000,0,7,MORTGAGE,15.72,credit_card,36,0,0,59.4,0,0.721862381,12104.4,0,0,0
13945,3377181,C,103217,0,2,MORTGAGE,9.48,debt_consolidation,60,0,0,47.4,0,0.49003073,9784.9716,0,0,0
13946,5025776,C,110500,0,3,MORTGAGE,31.97,credit_card,36,0,0,82.6,0,0.124629702,35326.85,0,1,0
13947,4566775,B,83000,0,3,RENT,7.68,debt_consolidation,36,1,0,38.6,0,0.983028984,6374.4,0,0,0
13948,5405051,C,49920,0,11,OTHER,10.17,debt_consolidation,36,1,0,90,0,0.488660789,5076.864,1,0,1
13949,5765038,B,125000,0,4,OTHER,15.24,debt_consolidation,36,0,0,63.4,0,0.91840022,19050,0,0,0
13950,5714655,D,103000,0,4,RENT,12.99,debt_consolidation,36,0,0,62.4,0,0.652605048,13379.7,0,0,0
13952,5759110,B,45000,0,8,MORTGAGE,24.11,debt_consolidation,36,1,0,68.6,0,0.904969753,10849.5,1,1,1
13953,5759341,B,60000,0,8,MORTGAGE,9.02,credit_card,36,1,0,78,0,0.052421687,5412,1,0,0
13954,5759237,B,55860,0,6,MORTGAGE,22.73,debt_consolidation,60,1,0,66.4,0,0.754272283,12696.978,1,1,0
13955,5629611,B,102000,0,8,MORTGAGE,12.8,Other,36,1,0,65.6,0,0.287516491,13056,0,0,0
13956,5759200,F and Below,100000,0,11,MORTGAGE,33.05,debt_consolidation,60,1,0,66.1,0,0.128245862,33050,0,1,0
13958,5769314,E,70000,0,9,MORTGAGE,25.15,debt_consolidation,60,0,0,54.4,74.94,0.148554521,17605,0,1,1
13959,5610468,D,60000,0,8,MORTGAGE,30.22,debt_consolidation,60,1,0,40.5,0,0.084826764,18132,1,1,1
13960,5795943,B,58000,0,7,MORTGAGE,4.9,Other,36,1,0,73.7,0,0.5187836,2842,1,0,0
13961,5779600,E,45000,0,6,OWN,20.16,debt_consolidation,60,1,0,86.3,0,0.359823712,9072,1,1,0
13962,5769493,C,60000,0,2,RENT,20.5,debt_consolidation,36,1,0,38.1,0,0.327563986,12300,1,1,0
13963,5796972,A,105000,0,3,RENT,5.9,debt_consolidation,36,1,0,3.5,0,0.483837242,6195,0,0,0
13964,5787957,E,60289,0,3,OTHER,10.47,debt_consolidation,36,0,0,82.7,0,0.006043659,6312.2583,1,0,0
13965,5769507,D,90000,0,11,MORTGAGE,14.57,debt_consolidation,60,1,0,70.6,0,0.7727953,13113,0,0,0
13966,5779492,D,48000,0,3,RENT,28.1,Other,36,1,0,41.2,0,0.93543776,13488,1,1,0
13967,5769495,B,32000,0,8,MORTGAGE,9.23,debt_consolidation,36,0,0,28.9,0,0.325280948,2953.6,1,0,0
13968,5776257,C,57000,0,11,OTHER,11.01,debt_consolidation,36,0,0,60.5,0,0.900476437,6275.7,1,0,1
13969,5789285,C,32000,0,11,RENT,19.39,Other,36,1,0,69.5,0,0.125999772,6204.8,1,1,0
13970,5787622,D,97983,0,11,OTHER,22.95,Other,36,0,0,80.1,0,0.077448005,22487.0985,0,1,0
13971,5777952,B,52000,0,3,OTHER,22.94,Other,36,1,0,87.2,0,0.323297264,11928.8,1,1,0
13972,5794950,C,42000,0,8,MORTGAGE,15.03,debt_consolidation,36,1,0,41.5,0,0.705047832,6312.6,1,0,1
13973,5779529,B,70000,1,0,MORTGAGE,19.57,credit_card,60,0,0,36.6,0,0.649508587,13699,0,1,0
13974,5789257,B,95416,0,10,MORTGAGE,18.54,credit_card,36,0,0,68.6,0,0.681142931,17690.1264,0,1,0
13975,5778622,B,74000,0,11,MORTGAGE,22.9,credit_card,36,0,0,41.4,0,0.731444656,16946,0,1,0
13976,5789265,B,43000,0,4,MORTGAGE,16.81,credit_card,36,1,0,65.4,0,0.449709224,7228.3,1,1,0
13977,5797029,B,70000,0,5,MORTGAGE,8.49,debt_consolidation,36,0,0,33.7,0,0.373804338,5943,0,0,0
13978,5779310,B,38000,0,11,MORTGAGE,30.79,debt_consolidation,36,0,0,57.5,0,0.475138338,11700.2,1,1,0
13979,5789445,B,33000,0,4,RENT,7.85,debt_consolidation,36,1,0,43.8,0,0.827577034,2590.5,1,0,0
13980,5796949,C,48000,1,1,RENT,20.13,debt_consolidation,36,1,0,91.1,0,0.628746176,9662.4,1,1,0
13981,5779430,B,146000,0,11,MORTGAGE,16.18,credit_card,36,1,0,55.8,0,0.607138845,23622.8,0,0,0
13982,5779480,B,47600,0,3,RENT,16.26,debt_consolidation,36,1,0,75.6,0,0.024189114,7739.76,1,0,0
13983,5779584,C,55000,0,11,RENT,27.14,credit_card,36,1,0,88.1,0,0.425408564,14927,1,1,0
13984,5789479,C,73000,0,11,RENT,21.6,debt_consolidation,36,1,0,28.1,0,0.449734334,15768,0,1,0
13985,5779374,B,65000,0,3,MORTGAGE,8.91,credit_card,36,1,0,47.9,0,0.133506004,5791.5,1,0,0
13986,4547000,D,93000,0,7,OWN,17.85,debt_consolidation,36,1,1,70.7,0.35,0.816940726,16600.5,0,1,1
13987,5706335,A,55000,0,9,MORTGAGE,6.7,Other,36,1,0,0,0,0.762808463,3685,1,0,0
13988,5758209,B,35000,0,11,MORTGAGE,21.39,debt_consolidation,36,0,0,71.6,0,0.72934085,7486.5,1,1,1
13989,5608029,C,82000,0,5,MORTGAGE,4.84,debt_consolidation,60,1,0,37.2,0,0.917715769,3968.8,0,0,0
13990,5757080,E,70000,0,11,OTHER,11.54,debt_consolidation,60,1,0,60.8,0,0.045254009,8078,0,0,1
13991,5714904,C,110000,0,10,MORTGAGE,34.38,credit_card,36,0,0,44.3,0,0.939723774,37818,0,1,0
13992,5705407,E,114000,0,11,MORTGAGE,13.94,debt_consolidation,60,1,0,70.3,0,0.672171374,15891.6,0,0,0
13993,5115770,E,64800,0,3,MORTGAGE,28.28,debt_consolidation,60,1,0,57.9,0,0.746987321,18325.44,1,1,1
13994,5785492,D,90000,0,11,MORTGAGE,21.49,debt_consolidation,36,0,0,92.1,0,0.355552362,19341,0,1,0
13995,5769896,D,125000,0,11,RENT,15.19,credit_card,36,1,0,96.6,0,0.268476069,18987.5,0,0,0
13996,5759462,E,50000,0,11,MORTGAGE,21.43,debt_consolidation,36,1,0,83.9,0,0.394798312,10715,1,1,0
13997,5789685,C,55000,0,4,RENT,15.16,Other,36,0,0,23,0,0.68715238,8338,1,0,0
13998,5768499,B,78000,0,11,MORTGAGE,8.97,debt_consolidation,36,0,0,47.1,0,0.347953259,6996.6,0,0,0
13999,5789707,B,25000,0,5,RENT,19.49,debt_consolidation,36,0,0,29.1,0,0.209041791,4872.5,1,1,0
14000,5779715,B,50000,0,11,RENT,2.66,Other,36,1,0,19.6,0,0.536392326,1330,1,0,0
14002,5797267,E,98000,0,2,RENT,25.72,debt_consolidation,60,0,0,36.6,0,0.56085925,25205.6,0,1,0
14003,5769679,C,160000,0,2,OWN,13.06,Other,36,0,0,28.5,0,0.107445368,20896,0,0,0
14004,5789590,F and Below,120000,0,11,RENT,10.68,Other,60,0,0,42.9,0,0.743738805,12816,0,0,1
14005,5789766,D,55000,0,11,RENT,14.14,Other,36,0,0,64.2,0,0.805266346,7777,1,0,0
14006,5759682,B,175000,0,3,MORTGAGE,3.92,debt_consolidation,36,0,0,39.9,0,0.757762024,6860,0,0,0
14007,5788470,B,95000,0,3,RENT,12.04,debt_consolidation,36,0,0,64.4,0,0.588110938,11438,0,0,0
14008,5789644,A,85000,0,9,MORTGAGE,10.35,debt_consolidation,60,1,0,52.8,0,0.445442481,8797.5,0,0,0
14009,5779891,E,110000,0,10,RENT,10.23,debt_consolidation,36,1,0,94.2,0,0.265382298,11253,0,0,0
14010,5769770,D,27000,0,11,RENT,23.87,debt_consolidation,36,0,0,94.7,0,0.10190619,6444.9,1,1,1
14011,5759655,B,32000,0,4,RENT,0.56,Other,36,1,0,0.3,0,0.767623274,179.2,1,0,0
14012,5797233,B,38000,0,6,RENT,14.87,debt_consolidation,36,1,0,61,0,0.93201504,5650.6,1,0,0
14013,5796588,C,75000,1,1,MORTGAGE,18.59,credit_card,36,1,0,50.2,0,0.727483031,13942.5,0,1,0
14014,5779179,C,80000,0,7,MORTGAGE,14.9,debt_consolidation,60,0,0,62,0,0.296091115,11920,0,0,0
